file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
25_0nm_04run_250d.txt,UMAP,125,64,48,0,0,10312,14,1538,0.4350217360553304,0.6400225723269447,21,143,0.4169362718080848,-0.3395308630235901,0.8522324663160735
25_0nm_04run_250d.txt,UMAP,125,64,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,20,122,0.4159823155244871,-0.3447039200679058,0.8507425136407397
25_0nm_04run_250d.txt,UMAP,125,128,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,16,351,0.4183769628733586,-0.3199220524458331,0.8057347592030967
25_0nm_04run_250d.txt,UMAP,125,128,96,0,0,10312,8,688,0.3795257152681084,0.662795772784346,16,360,0.4177916889538199,-0.2683725172221267,0.8065108662027962
25_0nm_04run_250d.txt,UMAP,125,128,128,0,0,10312,8,948,0.3745700174874879,0.5757177664881634,16,448,0.4127608704244907,-0.2406513844618348,0.8024423732570222
25_0nm_04run_250d.txt,UMAP,188,2,1,0,0,10312,3044,1527,0.0054284077805244,0.4572506537158652,2879,1500,0.0061505196315646,0.2165336563033024,0.5118140828713856
25_0nm_04run_250d.txt,UMAP,188,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1435,1724,0.0148903408552529,0.1736424790319433,0.5132406731127204
25_0nm_04run_250d.txt,UMAP,188,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1435,1724,0.0148903408552529,0.1736424790319433,0.5132406731127204
25_0nm_04run_250d.txt,UMAP,188,4,2,0,0,10312,776,2483,0.0907239001920588,0.3692312636714423,992,1365,0.0250170765816694,0.1294655946026154,0.5069346166646537
25_0nm_04run_250d.txt,UMAP,188,4,3,0,0,10312,356,1925,0.3138130952964092,0.4239719184320508,852,1567,0.0309734148738767,0.1220894362568537,0.5290475199342523
25_0nm_04run_250d.txt,UMAP,188,4,4,0,0,10312,177,1455,0.4503932303657161,0.4441089013314049,686,1769,0.0343355681033587,0.110178818142167,0.5239694450170848
25_0nm_04run_250d.txt,UMAP,188,8,4,0,0,10312,118,1433,0.4555160459437677,0.432037438993997,463,1370,0.0615907730226602,0.052956176239347,0.5122050667333571
25_0nm_04run_250d.txt,UMAP,188,8,6,0,0,10312,96,1775,0.4311428736836232,0.4556126974309765,346,1412,0.2045138590967741,0.0916264533578139,0.5860802117522328
25_0nm_04run_250d.txt,UMAP,188,8,8,0,0,10312,35,819,0.4844990546488651,0.5536466311534034,253,1279,0.367814801098595,0.0744977923167358,0.6498607315614919
25_0nm_04run_250d.txt,UMAP,188,16,8,0,0,10312,32,996,0.4788844565310853,0.4169715193146919,143,721,0.4766386341010378,-0.0159482083118213,0.6436411336784489
25_0nm_04run_250d.txt,UMAP,188,16,12,0,0,10312,22,859,0.4869446915255507,0.5446700541863153,94,529,0.5064172818153875,-0.1018152523162264,0.7669218810890817
25_0nm_04run_250d.txt,UMAP,188,16,16,0,0,10312,21,934,0.4828891170174081,0.579413644065704,75,569,0.5156379268208396,-0.143510590095493,0.7807857987073812
25_0nm_04run_250d.txt,UMAP,188,32,16,0,0,10312,23,1481,0.4635843239361733,0.5593787915384137,34,124,0.4144194658587563,-0.351859021992049,0.7831075738221521
25_0nm_04run_250d.txt,UMAP,188,32,24,0,0,10312,18,1051,0.47160524137759,0.5778698753924414,29,96,0.4176718296147701,-0.3680691492606935,0.7906622520918997
25_0nm_04run_250d.txt,UMAP,188,32,32,0,0,10312,17,1231,0.4565324044560515,0.6084140333527789,24,56,0.4243972034626311,-0.3214023952839297,0.8085597593941265
25_0nm_04run_250d.txt,UMAP,188,64,32,0,0,10312,14,1365,0.4529894204857831,0.6026029352007799,22,140,0.4240168778514244,-0.3180750871368592,0.8005448369549566
25_0nm_04run_250d.txt,UMAP,188,64,48,0,0,10312,14,1538,0.4350217360553304,0.6400225723269447,21,122,0.4132333861016125,-0.3337449884505385,0.7334818867276927
25_0nm_04run_250d.txt,UMAP,188,64,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,20,156,0.4141362797896079,-0.3094174495652837,0.7084819246317703
25_0nm_04run_250d.txt,UMAP,188,128,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,16,386,0.4168227154402252,-0.3221682504878143,0.658900886244954
25_0nm_04run_250d.txt,UMAP,188,128,96,0,0,10312,8,688,0.3795257152681084,0.662795772784346,16,416,0.4157494130176337,-0.3242077180219572,0.678027836694911
25_0nm_04run_250d.txt,UMAP,188,128,128,0,0,10312,8,948,0.3745700174874879,0.5757177664881634,16,467,0.4121855406235178,-0.2859976865323984,0.6761306925192716
25_0nm_04run_250d.txt,UMAP,250,2,1,0,0,10312,3044,1527,0.0054284077805244,0.4572506537158652,2775,1548,0.0066109077842558,0.237017540897531,0.522336068124956
25_0nm_04run_250d.txt,UMAP,250,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1413,1736,0.0155429119379788,0.1928411574453102,0.5395299494605783
25_0nm_04run_250d.txt,UMAP,250,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1413,1736,0.0155429119379788,0.1928411574453102,0.5395299494605783
25_0nm_04run_250d.txt,UMAP,250,4,2,0,0,10312,776,2483,0.0907239001920588,0.3692312636714423,985,1457,0.0251436771031254,0.1283066938947079,0.5268633287050128
25_0nm_04run_250d.txt,UMAP,250,4,3,0,0,10312,356,1925,0.3138130952964092,0.4239719184320508,860,1701,0.0275581009764622,0.1410988341181637,0.5434072852293942
25_0nm_04run_250d.txt,UMAP,250,4,4,0,0,10312,177,1455,0.4503932303657161,0.4441089013314049,684,1794,0.0303732028691552,0.1264045242512178,0.5362976159401476
25_0nm_04run_250d.txt,UMAP,250,8,4,0,0,10312,118,1433,0.4555160459437677,0.432037438993997,481,1368,0.0556450392009865,0.066675020576444,0.5141598042308496
25_0nm_04run_250d.txt,UMAP,250,8,6,0,0,10312,96,1775,0.4311428736836232,0.4556126974309765,401,1574,0.0871274090543977,0.0492830999556892,0.5515472437092618
25_0nm_04run_250d.txt,UMAP,250,8,8,0,0,10312,35,819,0.4844990546488651,0.5536466311534034,344,1738,0.092512414503993,0.049359582038975,0.545786180064957
25_0nm_04run_250d.txt,UMAP,250,16,8,0,0,10312,32,996,0.4788844565310853,0.4169715193146919,179,1174,0.3167811084203883,-0.0436528936293253,0.5589971094757267
25_0nm_04run_250d.txt,UMAP,250,16,12,0,0,10312,22,859,0.4869446915255507,0.5446700541863153,94,806,0.3106178425061752,-0.1822928506644431,0.7183514059077534
25_0nm_04run_250d.txt,UMAP,250,16,16,0,0,10312,21,934,0.4828891170174081,0.579413644065704,75,743,0.3589241169705777,-0.1925178091859279,0.7342509274226049
25_0nm_04run_250d.txt,UMAP,250,32,16,0,0,10312,23,1481,0.4635843239361733,0.5593787915384137,28,445,0.3983024026426157,-0.3380297549682773,0.6973515551239776
25_0nm_04run_250d.txt,UMAP,250,32,24,0,0,10312,18,1051,0.47160524137759,0.5778698753924414,20,562,0.4099528513659322,-0.3371120727621037,0.7662940593881871
25_0nm_04run_250d.txt,UMAP,250,32,32,0,0,10312,17,1231,0.4565324044560515,0.6084140333527789,14,761,0.4063358113873038,-0.2968863221649775,0.7767735000367629
25_0nm_04run_250d.txt,UMAP,250,64,32,0,0,10312,14,1365,0.4529894204857831,0.6026029352007799,13,801,0.4080371442919593,-0.3004599156683998,0.7765954961414627
25_0nm_04run_250d.txt,UMAP,250,64,48,0,0,10312,14,1538,0.4350217360553304,0.6400225723269447,12,909,0.4071112825499232,-0.2760776336902539,0.7093390065843324
25_0nm_04run_250d.txt,UMAP,250,64,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,11,912,0.4062877094882827,-0.1078105460389339,0.7569158104507838
25_0nm_04run_250d.txt,UMAP,250,128,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,10,1002,0.4025654382941769,-0.0068569260116494,0.7484257292470489
25_0nm_04run_250d.txt,UMAP,250,128,96,0,0,10312,8,688,0.3795257152681084,0.662795772784346,10,1016,0.4005742233478589,-0.0232503885663495,0.7447361878438751
25_0nm_04run_250d.txt,UMAP,250,128,128,0,0,10312,8,948,0.3745700174874879,0.5757177664881634,10,1039,0.3976719996041769,-0.0048446194292806,0.7486130188518235
25_0nm_04run_250d.txt,TriMap,2,2,1,0,0,10312,3044,1527,0.0054284077805244,0.4572506537158652,2977,1451,0.006821005446246,0.1099395767096117,0.4451912670337211
25_0nm_04run_250d.txt,TriMap,2,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1431,2023,0.0144400409048423,0.0594131727414918,0.4258441837804474
25_0nm_04run_250d.txt,TriMap,2,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1393,1962,0.0163852153570655,0.0776963666197424,0.4176288585466245
25_0nm_04run_250d.txt,TriMap,2,4,2,0,0,10312,776,2483,0.0907239001920588,0.3692312636714423,903,1735,0.0255113511816341,0.0023364055552048,0.3843097894916125
25_0nm_04run_250d.txt,TriMap,2,4,3,0,0,10312,356,1925,0.3138130952964092,0.4239719184320508,741,2051,0.0309355800602233,0.0607493612846556,0.4025673165452941
25_0nm_04run_250d.txt,TriMap,2,4,4,0,0,10312,177,1455,0.4503932303657161,0.4441089013314049,568,2389,0.0302253143349305,0.0585519178656028,0.4101496940076624
25_0nm_04run_250d.txt,TriMap,2,8,4,0,0,10312,118,1433,0.4555160459437677,0.432037438993997,375,1602,0.1441630470792701,0.066969853116009,0.3840490135949737
25_0nm_04run_250d.txt,TriMap,2,8,6,0,0,10312,96,1775,0.4311428736836232,0.4556126974309765,352,2132,0.0605182324471942,0.0332485444696448,0.3912153338385452
25_0nm_04run_250d.txt,TriMap,2,8,8,0,0,10312,35,819,0.4844990546488651,0.5536466311534034,258,1842,0.2379236888216365,0.1311679672526334,0.4213673106232238
25_0nm_04run_250d.txt,TriMap,2,16,8,0,0,10312,32,996,0.4788844565310853,0.4169715193146919,164,1603,0.2961832924547552,0.142072047131577,0.3787523889732612
25_0nm_04run_250d.txt,TriMap,2,16,12,0,0,10312,22,859,0.4869446915255507,0.5446700541863153,99,1392,0.3766365726941455,0.0657545773135581,0.2134742659943855
25_0nm_04run_250d.txt,TriMap,2,16,16,0,0,10312,21,934,0.4828891170174081,0.579413644065704,36,366,0.2139073237991311,0.4093437733439565,0.0914508987884572
25_0nm_04run_250d.txt,TriMap,2,32,16,0,0,10312,23,1481,0.4635843239361733,0.5593787915384137,37,543,0.4038493532654357,-0.0198056710412833,0.0848919816139116
25_0nm_04run_250d.txt,TriMap,2,32,24,0,0,10312,18,1051,0.47160524137759,0.5778698753924414,18,136,0.4013633220731692,-0.0517610746692046,0.0062285281401268
25_0nm_04run_250d.txt,TriMap,2,32,32,0,0,10312,17,1231,0.4565324044560515,0.6084140333527789,15,124,0.406223703961698,-0.021426839649919,0.0929402844810354
25_0nm_04run_250d.txt,TriMap,2,64,32,0,0,10312,14,1365,0.4529894204857831,0.6026029352007799,22,603,0.4636899801429024,0.186177508453178,0.1599636365204749
25_0nm_04run_250d.txt,TriMap,2,64,48,0,0,10312,14,1538,0.4350217360553304,0.6400225723269447,12,351,0.2340774711136261,0.415225420205496,0.0447266717863618
25_0nm_04run_250d.txt,TriMap,2,64,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,18,583,0.4963882198137133,-0.0319444678579383,0.0666648783890257
25_0nm_04run_250d.txt,TriMap,2,128,64,0,0,10312,11,1487,0.4080448442326151,0.6117401572347507,10,371,0.3896738225979388,0.0234924969636225,-0.1367933444060494
25_0nm_04run_250d.txt,TriMap,2,128,96,0,0,10312,8,688,0.3795257152681084,0.662795772784346,9,931,0.2711919491449939,-0.1586533040712274,-0.1994618837209484
25_0nm_04run_250d.txt,TriMap,2,128,128,0,0,10312,8,948,0.3745700174874879,0.5757177664881634,8,1097,0.2772043526402737,-0.1403376157783345,-0.2070850780612413
25_0nm_04run_250d.txt,TriMap,62,2,1,0,0,10312,3044,1527,0.0054284077805244,0.4572506537158652,2851,1453,0.0074863396738319,0.1450361129120996,0.4649885202676601
25_0nm_04run_250d.txt,TriMap,62,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1355,1917,0.01709941994439,0.1000623801768734,0.4637004657707007
25_0nm_04run_250d.txt,TriMap,62,2,2,0,0,10312,1487,2735,0.0081993248137534,0.3775219095648954,1413,2026,0.0152561428607379,0.102560160705541,0.4688371475064771
25_0nm_04run_250d.txt,TriMap,62,4,2,0,0,10312,776,2483,0.0907239001920588,0.3692312636714423,861,1761,0.0273056876024036,0.0667690607560471,0.4562002595339988
25_0nm_04run_250d.txt,TriMap,62,4,3,0,0,10312,356,1925,0.3138130952964092,0.4239719184320508,748,2098,0.0263161741439222,0.0971363329753498,0.4641183103773239
25_0nm_04run_250d.txt,TriMap,62,4,4,0,0,10312,177,1455,0.4503932303657161,0.4441089013314049,592,2348,0.0290890495742037,0.1184576277346286,0.4714448036367888
25_0nm_04run_250d.txt,TriMap,62,8,4,0,0,10312,118,1433,0.4555160459437677,0.432037438993997,394,1895,0.0888962487145697,0.1284353844993587,0.4789355153373772
25_0nm_04run_250d.txt,TriMap,62,8,6,0,0,10312,96,1775,0.4311428736836232,0.4556126974309765,356,2160,0.0858048903127159,0.1462126195996951,0.4979930536084061
25_0nm_04run_250d.txt,TriMap,62,8,8,0,0,10312,35,819,0.4844990546488651,0.5536466311534034,277,2175,0.1372864143172254,0.1831474245159212,0.5201221047277886
25_0nm_04run_250d.txt,TriMap,62,16,8,0,0,10312,32,996,0.4788844565310853,0.4169715193146919,103,1073,0.4187031873364574,0.1953659409677459,0.657063897933546
