file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
04_0nm_03run_1000d.txt,tSNE,2,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,19,30,0.7633614428346562,,0.4525252841743362
04_0nm_03run_1000d.txt,tSNE,2,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,18,28,0.7557692345489018,,0.4759705979261057
04_0nm_03run_1000d.txt,tSNE,2,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,18,90,0.752415195021123,,0.4895796471806564
04_0nm_03run_1000d.txt,tSNE,2,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,17,170,0.7512391871966076,,0.4817306141211729
04_0nm_03run_1000d.txt,tSNE,2,128,96,0,0,9076,11,929,0.4994040384064565,,17,446,0.7172981759345151,,0.4706070368915498
04_0nm_03run_1000d.txt,tSNE,2,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,18,1074,0.6100550749556601,,0.5116037249609378
04_0nm_03run_1000d.txt,tSNE,3,4,2,0,0,9076,743,2479,0.0609700102435394,,846,1285,0.0658610299172228,,0.3433182881889424
04_0nm_03run_1000d.txt,tSNE,3,4,3,0,0,9076,451,2591,0.187565788638874,,496,1202,0.3448938863231666,,0.3327056260193299
04_0nm_03run_1000d.txt,tSNE,3,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,298,1063,0.5007457422489517,,0.4266735520618624
04_0nm_03run_1000d.txt,tSNE,3,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,154,658,0.5956540302339733,,0.3202412033827852
04_0nm_03run_1000d.txt,tSNE,3,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,11,0,0.5854676080114906,,0.1914698940312606
04_0nm_03run_1000d.txt,tSNE,3,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,11,0,0.5854676080114906,,0.1914698940312607
04_0nm_03run_1000d.txt,tSNE,3,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,11,0,0.5854676080114906,,0.1914698940312607
04_0nm_03run_1000d.txt,tSNE,3,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,12,0,0.6093339098291813,,0.1659830210140696
04_0nm_03run_1000d.txt,tSNE,3,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,12,8,0.6091682328032457,,0.2537418857924693
04_0nm_03run_1000d.txt,tSNE,3,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,12,8,0.6091682328032457,,0.2537418857924693
04_0nm_03run_1000d.txt,tSNE,3,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,13,76,0.5989386740132294,,0.1975377209346095
04_0nm_03run_1000d.txt,tSNE,3,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,12,55,0.6051876470443194,,0.223996425275507
04_0nm_03run_1000d.txt,tSNE,3,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,12,55,0.6051876470443194,,0.223996425275507
04_0nm_03run_1000d.txt,tSNE,3,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,11,75,0.5553124890161403,,0.1596312691407924
04_0nm_03run_1000d.txt,tSNE,3,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,10,59,0.4601802060030752,,-0.2001468377565082
04_0nm_03run_1000d.txt,tSNE,3,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,10,59,0.4601802060030752,,-0.2001468377565082
04_0nm_03run_1000d.txt,tSNE,3,128,96,0,0,9076,11,929,0.4994040384064565,,13,737,0.5798886878812066,,0.3066320316307764
04_0nm_03run_1000d.txt,tSNE,3,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,14,2683,0.3175600767016936,0.3059717529598205,0.326195851358955
04_0nm_03run_1000d.txt,UMAP,2,4,2,0,0,9076,743,2479,0.0609700102435394,,886,977,0.0307344791774706,,0.4690845451591178
04_0nm_03run_1000d.txt,UMAP,2,4,3,0,0,9076,451,2591,0.187565788638874,,761,1189,0.0325502641589122,,0.4923310715362929
04_0nm_03run_1000d.txt,UMAP,2,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,599,1285,0.0420370709150962,,0.5029264330895113
04_0nm_03run_1000d.txt,UMAP,2,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,419,934,0.0668284263464633,,0.4662405977931704
04_0nm_03run_1000d.txt,UMAP,2,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,350,987,0.1348193014415327,,0.5097955169582185
04_0nm_03run_1000d.txt,UMAP,2,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,300,1197,0.2007874477170129,,0.5552716895645431
04_0nm_03run_1000d.txt,UMAP,2,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,140,575,0.5046145550815793,,0.4789014662205125
04_0nm_03run_1000d.txt,UMAP,2,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,129,838,0.4669180915949308,,0.5164562664579085
04_0nm_03run_1000d.txt,UMAP,2,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,74,633,0.6405143275912862,,0.5970032158272252
04_0nm_03run_1000d.txt,UMAP,2,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,36,183,0.6911252868652937,,0.5838288892926327
04_0nm_03run_1000d.txt,UMAP,2,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,20,78,0.6886904251448893,,0.5647636675323653
04_0nm_03run_1000d.txt,UMAP,2,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,15,9,0.7192566558297389,,0.5553337251996305
04_0nm_03run_1000d.txt,UMAP,2,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,15,9,0.7192566558297389,,0.5553337251996305
04_0nm_03run_1000d.txt,UMAP,2,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,14,28,0.7185473582946375,,0.5921031855327881
04_0nm_03run_1000d.txt,UMAP,2,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,14,27,0.7187149785226734,,0.5871010361242125
04_0nm_03run_1000d.txt,UMAP,2,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,14,27,0.7187149785226734,,0.5871010361242125
04_0nm_03run_1000d.txt,UMAP,2,128,96,0,0,9076,11,929,0.4994040384064565,,14,119,0.6959232864882898,,0.5125005857984679
04_0nm_03run_1000d.txt,UMAP,2,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,11,76,0.5708251631780011,,0.4255743972221774
04_0nm_03run_1000d.txt,UMAP,10,4,2,0,0,9076,743,2479,0.0609700102435394,,864,1096,0.0294866270015129,,0.4987517523334748
04_0nm_03run_1000d.txt,UMAP,10,4,3,0,0,9076,451,2591,0.187565788638874,,766,1311,0.0313577756842641,,0.5228798864753157
04_0nm_03run_1000d.txt,UMAP,10,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,568,1251,0.0948673363991378,,0.5551640374818825
04_0nm_03run_1000d.txt,UMAP,10,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,412,948,0.1244215455035027,,0.547428035301758
04_0nm_03run_1000d.txt,UMAP,10,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,325,1057,0.2604353849328847,,0.5978175822293522
04_0nm_03run_1000d.txt,UMAP,10,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,225,886,0.4077067236649186,,0.5996131356418726
04_0nm_03run_1000d.txt,UMAP,10,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,84,217,0.6025088942376696,,0.6779601411466173
04_0nm_03run_1000d.txt,UMAP,10,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,31,66,0.7129045272092133,,0.823801944002943
04_0nm_03run_1000d.txt,UMAP,10,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,31,114,0.7116156059606764,,0.8336470630187279
04_0nm_03run_1000d.txt,UMAP,10,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,24,58,0.7175101313828979,,0.8272312408545286
04_0nm_03run_1000d.txt,UMAP,10,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,24,167,0.7132884968424171,,0.8343675432993013
04_0nm_03run_1000d.txt,UMAP,10,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,14,14,0.740661503776074,,0.8473332158601901
04_0nm_03run_1000d.txt,UMAP,10,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,14,14,0.740661503776074,,0.8473332158601901
04_0nm_03run_1000d.txt,UMAP,10,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,16,29,0.7308216100267146,,0.581733337836102
04_0nm_03run_1000d.txt,UMAP,10,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,14,32,0.7389776309608489,,0.8236626470887759
04_0nm_03run_1000d.txt,UMAP,10,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,14,32,0.7389776309608489,,0.8236626470887759
04_0nm_03run_1000d.txt,UMAP,10,128,96,0,0,9076,11,929,0.4994040384064565,,15,197,0.7256940664048706,,0.6725817922073906
04_0nm_03run_1000d.txt,UMAP,10,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,16,418,0.7118369413728205,,0.7689030797365352
04_0nm_03run_1000d.txt,UMAP,100,4,2,0,0,9076,743,2479,0.0609700102435394,,842,1059,0.0321226342204372,,0.5152897832943621
04_0nm_03run_1000d.txt,UMAP,100,4,3,0,0,9076,451,2591,0.187565788638874,,723,1291,0.0342605361154238,,0.5306257555265282
04_0nm_03run_1000d.txt,UMAP,100,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,574,1392,0.090748169700277,,0.560347615020279
04_0nm_03run_1000d.txt,UMAP,100,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,395,964,0.1284199661166244,,0.5388175421301963
04_0nm_03run_1000d.txt,UMAP,100,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,312,1020,0.280620631921079,,0.6226732899761362
04_0nm_03run_1000d.txt,UMAP,100,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,224,1011,0.3788153648211663,,0.6695509653680008
04_0nm_03run_1000d.txt,UMAP,100,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,43,122,0.6924271880290847,,0.8884351436712106
04_0nm_03run_1000d.txt,UMAP,100,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,26,38,0.726588938532331,,0.9184319886174
04_0nm_03run_1000d.txt,UMAP,100,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,27,88,0.7256950983649373,,0.9163786350710792
04_0nm_03run_1000d.txt,UMAP,100,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,23,44,0.7270356703544197,,0.8641410669603976
04_0nm_03run_1000d.txt,UMAP,100,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,23,83,0.7192627071791708,,0.8663389189260032
04_0nm_03run_1000d.txt,UMAP,100,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,22,96,0.7204753598683591,,0.8698283747179469
04_0nm_03run_1000d.txt,UMAP,100,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,16,0,0.7273471312757671,,0.8745603352082008
04_0nm_03run_1000d.txt,UMAP,100,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,16,0,0.7273205159899065,,0.8752974984572135
04_0nm_03run_1000d.txt,UMAP,100,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,17,147,0.7255470499841896,,0.8721792684806613
04_0nm_03run_1000d.txt,UMAP,100,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,16,47,0.728575746410213,,0.8788027150050686
04_0nm_03run_1000d.txt,UMAP,100,128,96,0,0,9076,11,929,0.4994040384064565,,16,70,0.7288583299668482,,0.8805641638283314
04_0nm_03run_1000d.txt,UMAP,100,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,16,123,0.7283728747933885,,0.8770571820975032
04_0nm_03run_1000d.txt,UMAP,500,4,2,0,0,9076,743,2479,0.0609700102435394,,870,1053,0.0304522086641793,,0.504073422719452
04_0nm_03run_1000d.txt,UMAP,500,4,3,0,0,9076,451,2591,0.187565788638874,,729,1293,0.0335072181339291,,0.5229404291253883
04_0nm_03run_1000d.txt,UMAP,500,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,593,1497,0.0358132998577694,,0.5177302337148011
04_0nm_03run_1000d.txt,UMAP,500,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,351,882,0.2361573165814277,,0.5786595248976665
04_0nm_03run_1000d.txt,UMAP,500,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,224,736,0.4632163560037764,,0.6978554796672533
04_0nm_03run_1000d.txt,UMAP,500,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,172,703,0.529851380664585,,0.7372871903823688
04_0nm_03run_1000d.txt,UMAP,500,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,39,94,0.6880581966403888,,0.8871335783833616
04_0nm_03run_1000d.txt,UMAP,500,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,17,0,0.731697613510636,,0.9455061552120226
04_0nm_03run_1000d.txt,UMAP,500,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,17,0,0.731697613510636,,0.9455061552120226
04_0nm_03run_1000d.txt,UMAP,500,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,16,0,0.7315413258028712,,0.8751628751874224
04_0nm_03run_1000d.txt,UMAP,500,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,16,0,0.7315413258028712,,0.8751628751874224
04_0nm_03run_1000d.txt,UMAP,500,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,16,0,0.7315413258028712,,0.8751628751874224
04_0nm_03run_1000d.txt,UMAP,500,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,16,0,0.7315413258028712,,0.8751628751874224
04_0nm_03run_1000d.txt,UMAP,500,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,16,0,0.7315413258028712,,0.8751628751874224
04_0nm_03run_1000d.txt,UMAP,500,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,16,29,0.7331939504904673,,0.8728070424407771
04_0nm_03run_1000d.txt,UMAP,500,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,16,29,0.7331939504904673,,0.8728070424407771
04_0nm_03run_1000d.txt,UMAP,500,128,96,0,0,9076,11,929,0.4994040384064565,,15,0,0.7077737379756351,,0.8624045797118775
04_0nm_03run_1000d.txt,UMAP,500,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,15,0,0.7077737379756351,,0.8624045797118775
04_0nm_03run_1000d.txt,UMAP,1000,4,2,0,0,9076,743,2479,0.0609700102435394,,851,1005,0.0329534334004106,,0.5175286463826498
04_0nm_03run_1000d.txt,UMAP,1000,4,3,0,0,9076,451,2591,0.187565788638874,,750,1391,0.0300631777624127,,0.5325784983916031
04_0nm_03run_1000d.txt,UMAP,1000,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,556,1286,0.0952760938945147,,0.5676024831451829
04_0nm_03run_1000d.txt,UMAP,1000,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,357,860,0.1933908017593981,,0.5878659950121975
04_0nm_03run_1000d.txt,UMAP,1000,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,290,950,0.3434737507414827,,0.6463252960770981
04_0nm_03run_1000d.txt,UMAP,1000,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,124,439,0.5988084518477201,,0.8216934899275266
04_0nm_03run_1000d.txt,UMAP,1000,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,37,93,0.705230330749563,,0.913778336538556
04_0nm_03run_1000d.txt,UMAP,1000,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,27,51,0.7237128896470237,,0.9360732870300223
04_0nm_03run_1000d.txt,UMAP,1000,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,17,0,0.727490792810655,,0.953199027723127
04_0nm_03run_1000d.txt,UMAP,1000,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,128,96,0,0,9076,11,929,0.4994040384064565,,16,19,0.727490792810655,,0.951124606465984
04_0nm_03run_1000d.txt,UMAP,1000,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,16,21,0.7276244317322623,,0.95097148245049
04_0nm_03run_1000d.txt,TriMap,2,4,2,0,0,9076,743,2479,0.0609700102435394,,794,1427,0.0309567673265511,,0.3815554873535276
04_0nm_03run_1000d.txt,TriMap,2,4,3,0,0,9076,451,2591,0.187565788638874,,661,1882,0.0254018714854196,,0.414149099689551
04_0nm_03run_1000d.txt,TriMap,2,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,484,1758,0.0818647463159104,,0.4313925039161704
04_0nm_03run_1000d.txt,TriMap,2,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,344,1495,0.1282271014449632,,0.3652326254429233
04_0nm_03run_1000d.txt,TriMap,2,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,242,1391,0.3390341965690575,,0.4676993091443995
04_0nm_03run_1000d.txt,TriMap,2,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,264,1891,0.1579444930303095,,0.4385436583114098
04_0nm_03run_1000d.txt,TriMap,2,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,87,748,0.4991813648478341,,0.3713966737886895
04_0nm_03run_1000d.txt,TriMap,2,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,71,780,0.5119247216495677,,0.4817895713865558
04_0nm_03run_1000d.txt,TriMap,2,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,71,1149,0.5093866011804506,,0.3489395141933994
04_0nm_03run_1000d.txt,TriMap,2,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,23,310,0.4401022114896811,,0.5260231746999109
04_0nm_03run_1000d.txt,TriMap,2,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,15,119,0.452770368745352,,0.2782865043070929
04_0nm_03run_1000d.txt,TriMap,2,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,21,292,0.5862900319459086,0.0742751745413994,0.3841978688177536
04_0nm_03run_1000d.txt,TriMap,2,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,20,291,0.657820568130252,,0.4306713036746111
04_0nm_03run_1000d.txt,TriMap,2,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,18,419,0.6015935255538102,,0.4915491272604252
04_0nm_03run_1000d.txt,TriMap,2,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,19,562,0.5946048149782157,,0.4803658414124521
04_0nm_03run_1000d.txt,TriMap,2,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,15,431,0.6430256972458259,,0.3462863493028653
04_0nm_03run_1000d.txt,TriMap,2,128,96,0,0,9076,11,929,0.4994040384064565,,7,22,0.3927149178684906,0.0620524322981828,0.541327364471863
04_0nm_03run_1000d.txt,TriMap,2,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,7,166,0.3880442850793758,0.2101520819184424,0.5773165228760403
04_0nm_03run_1000d.txt,TriMap,10,4,2,0,0,9076,743,2479,0.0609700102435394,,795,1522,0.0251168325901505,,0.4312259922842429
04_0nm_03run_1000d.txt,TriMap,10,4,3,0,0,9076,451,2591,0.187565788638874,,660,1791,0.0297482285687571,,0.4553816916224161
04_0nm_03run_1000d.txt,TriMap,10,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,499,1850,0.0757329601614147,,0.4853266178626338
04_0nm_03run_1000d.txt,TriMap,10,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,338,1438,0.188885743276502,,0.5048964587438797
04_0nm_03run_1000d.txt,TriMap,10,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,242,1505,0.3027551233502367,,0.4471525885368927
04_0nm_03run_1000d.txt,TriMap,10,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,211,1507,0.3597027442227107,,0.5789765853666204
04_0nm_03run_1000d.txt,TriMap,10,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,86,703,0.5714065992236322,,0.5980981182935252
04_0nm_03run_1000d.txt,TriMap,10,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,73,675,0.5596502091658799,,0.6297845610025978
04_0nm_03run_1000d.txt,TriMap,10,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,53,854,0.551461767839159,,0.648505852555563
04_0nm_03run_1000d.txt,TriMap,10,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,26,329,0.5156616540223691,,0.430828639562529
04_0nm_03run_1000d.txt,TriMap,10,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,22,185,0.6342052869393592,,0.6125344001792943
04_0nm_03run_1000d.txt,TriMap,10,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,19,261,0.6601166689088345,,0.6018979507894628
04_0nm_03run_1000d.txt,TriMap,10,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,20,229,0.6405861035845734,,0.7045172051867011
04_0nm_03run_1000d.txt,TriMap,10,64,48,0,0,9076,14,1435,0.5178384134284085,0.6129695978291694,17,436,0.6455302383183953,,0.749664055288274
04_0nm_03run_1000d.txt,TriMap,10,64,64,0,0,9076,14,1483,0.5006165510448717,0.5781058431363977,14,231,0.6412374402034438,,0.4450810683053832
04_0nm_03run_1000d.txt,TriMap,10,128,64,0,0,9076,11,984,0.499797800943872,0.613145003153729,11,432,0.4461975001426836,,0.7943150171431688
04_0nm_03run_1000d.txt,TriMap,10,128,96,0,0,9076,11,929,0.4994040384064565,,8,12,0.4227740319833162,-0.0947087450179339,0.5942286812601343
04_0nm_03run_1000d.txt,TriMap,10,128,128,0,0,9076,11,933,0.4912655772974243,0.6431886688896671,8,44,0.4450673571421369,0.0151772356843263,0.5026858254216477
04_0nm_03run_1000d.txt,TriMap,100,4,2,0,0,9076,743,2479,0.0609700102435394,,776,1480,0.0293633319440437,,0.4553400159660426
04_0nm_03run_1000d.txt,TriMap,100,4,3,0,0,9076,451,2591,0.187565788638874,,665,1789,0.0264287642073333,,0.471997740835975
04_0nm_03run_1000d.txt,TriMap,100,4,4,0,0,9076,167,1586,0.497697198667775,0.4518129783913072,509,1905,0.0733919159412949,,0.4962517574568338
04_0nm_03run_1000d.txt,TriMap,100,8,4,0,0,9076,84,1275,0.570782192854258,0.4478100269612177,370,1661,0.0922540733493815,,0.4790257808662914
04_0nm_03run_1000d.txt,TriMap,100,8,6,0,0,9076,25,582,0.6210946808126506,0.5105458356739548,272,1478,0.2734058200166286,,0.564194672564708
04_0nm_03run_1000d.txt,TriMap,100,8,8,0,0,9076,28,847,0.5920903718005001,0.6039477175653711,187,1306,0.4167972565198192,,0.6285557365684897
04_0nm_03run_1000d.txt,TriMap,100,16,8,0,0,9076,21,583,0.5798530343793398,0.5880943936868792,93,812,0.5174941234908683,,0.6297893656542561
04_0nm_03run_1000d.txt,TriMap,100,16,12,0,0,9076,21,872,0.5952668206336431,0.6277978996020196,92,1188,0.4913912008556364,,0.6224271228106699
04_0nm_03run_1000d.txt,TriMap,100,16,16,0,0,9076,24,1158,0.5746784813898597,0.6450094552606296,62,1069,0.5323218393354019,,0.7009250570197694
04_0nm_03run_1000d.txt,TriMap,100,32,16,0,0,9076,22,1123,0.5816838602453775,0.6462512399908066,37,735,0.5923470125951631,,0.6763990000694785
04_0nm_03run_1000d.txt,TriMap,100,32,24,0,0,9076,18,1082,0.5974977932840865,0.6366572705156984,19,161,0.5032036623605098,,0.7121256155050666
04_0nm_03run_1000d.txt,TriMap,100,32,32,0,0,9076,17,1243,0.5676201412916021,0.649313805060903,24,396,0.6250549455879384,,0.7647315941582632
04_0nm_03run_1000d.txt,TriMap,100,64,32,0,0,9076,16,1288,0.563483696530376,0.647644744256724,18,305,0.7081459821217642,,0.7284268305648288
