file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
07_5nm_01run_10d.txt,UMAP,2,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,18,2029,0.0766672342031918,-0.356278451300147,0.1849745768908004
07_5nm_01run_10d.txt,UMAP,2,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,15,2068,0.0900209607441538,-0.2679403645158513,0.1862696201874096
07_5nm_01run_10d.txt,UMAP,2,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,9,1084,0.068235605196735,-0.3507406531192483,-0.0223406944698774
07_5nm_01run_10d.txt,UMAP,2,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,10,1627,0.0675595807166786,-0.2461219953296813,-0.1068007112637661
07_5nm_01run_10d.txt,UMAP,2,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,3,332,0.0397921821910079,-0.2080904727388422,-0.4348746971749697
07_5nm_01run_10d.txt,UMAP,2,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,3,879,0.0345754538245091,-0.1068405460029518,-0.1113843404864113
07_5nm_01run_10d.txt,UMAP,2,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,4,4398,0.0550273745995734,0.107321202775454,0.1920107598340168
07_5nm_01run_10d.txt,UMAP,2,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,4,5584,0.0600200117234181,-0.1138366690709341,0.2528947704065574
07_5nm_01run_10d.txt,UMAP,2,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,4214,0.0277640889864069,-0.1761221442186104,0.2695491816421139
07_5nm_01run_10d.txt,UMAP,2,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,4825,0.0294158379759211,-0.0781282352704421,-0.0951943039053895
07_5nm_01run_10d.txt,UMAP,2,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,0,12124,0.0,0.0,0.0
07_5nm_01run_10d.txt,UMAP,3,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,450,1994,0.0137568636279957,-0.0224097569890792,0.4527983940664138
07_5nm_01run_10d.txt,UMAP,3,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,388,2372,0.0128085719738942,-0.0254608865394765,0.4523942180634414
07_5nm_01run_10d.txt,UMAP,3,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,316,2673,0.0138648531980263,-0.0624916597187378,0.4410177157583695
07_5nm_01run_10d.txt,UMAP,3,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,10,75,0.0467820235579357,-0.7548952948617942,0.1593939150019619
07_5nm_01run_10d.txt,UMAP,3,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,21,731,0.0467704715822215,-0.4032217224483739,0.2191325331318999
07_5nm_01run_10d.txt,UMAP,3,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,18,977,0.0399917773798335,-0.3145656625515435,0.1689433110109887
07_5nm_01run_10d.txt,UMAP,3,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,10,406,0.0428517115361919,-0.4627268208285218,0.2180774201740719
07_5nm_01run_10d.txt,UMAP,3,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,12,868,0.0581941903523403,-0.5459986828585074,-0.1997899011763458
07_5nm_01run_10d.txt,UMAP,3,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,14,1372,0.047773465015013,-0.0830863041437083,0.4637846632299236
07_5nm_01run_10d.txt,UMAP,3,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,8,1099,0.0546460930331184,-0.4495034160776264,-0.1616335041488388
07_5nm_01run_10d.txt,UMAP,3,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,7,1052,0.0627426838234315,-0.5093425050072637,0.0595205033376432
07_5nm_01run_10d.txt,UMAP,3,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,4,455,0.0389852222855934,-0.1644588047465382,0.4909025156053304
07_5nm_01run_10d.txt,UMAP,3,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,2,0,0.0371027770800604,-0.6241758321076014,-0.9236034205690914
07_5nm_01run_10d.txt,UMAP,3,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,3,532,0.0339380308331211,-0.0223235579961043,0.5073225053054592
07_5nm_01run_10d.txt,UMAP,3,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,3,747,0.0306710661768148,-0.0673538425979932,0.5414980285708957
07_5nm_01run_10d.txt,UMAP,3,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,201,0.0331670191836445,-0.0787166247260217,-0.5897271917088327
07_5nm_01run_10d.txt,UMAP,3,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,3527,0.0311992909602039,-0.0602650681324799,0.166990519245766
07_5nm_01run_10d.txt,UMAP,3,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,2,4237,0.0346248610313423,0.0001086560836092,0.2276811567444205
07_5nm_01run_10d.txt,UMAP,4,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,430,1829,0.016905475396718,-0.0486847597771392,0.4608946187241577
07_5nm_01run_10d.txt,UMAP,4,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,344,2245,0.0173519848201948,-0.0632573683518094,0.4785562459216421
07_5nm_01run_10d.txt,UMAP,4,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,298,2521,0.0261633828077035,-0.0918183677033402,0.4466014705580763
07_5nm_01run_10d.txt,UMAP,4,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,4,0,0.0522057664600626,-0.7433105711726298,0.5343982185739942
07_5nm_01run_10d.txt,UMAP,4,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,4,0,0.0522057664600626,-0.7433105711726299,0.5343982185739943
07_5nm_01run_10d.txt,UMAP,4,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,6,34,0.050174358690975,-0.7304820836036229,0.2946984465928599
07_5nm_01run_10d.txt,UMAP,4,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,5,11,0.0505885482983399,-0.7479381812789264,0.2791207406977952
07_5nm_01run_10d.txt,UMAP,4,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,5,41,0.0620000137758829,-0.3545975873428619,-0.1481105506159417
07_5nm_01run_10d.txt,UMAP,4,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,5,152,0.0473101235390484,-0.7413837834011165,0.5379368295057642
07_5nm_01run_10d.txt,UMAP,4,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,5,152,0.0473101235390484,-0.7413837834011165,0.5379368295057642
07_5nm_01run_10d.txt,UMAP,4,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,7,402,0.0578630492940069,-0.1233146329461828,0.2037221580029277
07_5nm_01run_10d.txt,UMAP,4,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,7,689,0.061133895585144,-0.0590857647727626,0.1980097377147224
07_5nm_01run_10d.txt,UMAP,4,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,2,0,0.0371731605599223,-0.0795215243356794,-0.7089522790713945
07_5nm_01run_10d.txt,UMAP,4,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,2,116,0.035811622125585,-0.6091750562535747,-0.8998603552759302
07_5nm_01run_10d.txt,UMAP,4,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,3,788,0.0311027203884319,0.047855483590505,0.5141907864720445
07_5nm_01run_10d.txt,UMAP,4,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,361,0.0263029467772126,0.0376007917377921,-0.7649098152659151
07_5nm_01run_10d.txt,UMAP,4,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,617,0.0301597541170215,-0.1005704621638301,-0.6960173103522493
07_5nm_01run_10d.txt,UMAP,4,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,2,733,0.0448892885091732,-0.1972621622175543,-0.6205434821622657
07_5nm_01run_10d.txt,UMAP,5,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,426,1829,0.0175706954183344,-0.0571277167292699,0.4735595015252883
07_5nm_01run_10d.txt,UMAP,5,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,360,2195,0.0183927986242284,-0.0832331750305392,0.4884712479731675
07_5nm_01run_10d.txt,UMAP,5,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,302,2497,0.0233183755049344,-0.0753563827222047,0.4923028406063578
07_5nm_01run_10d.txt,UMAP,5,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,7,2,0.0582263584460756,-0.7703671903917022,0.4980474027647514
07_5nm_01run_10d.txt,UMAP,5,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,5,8,0.0609746972220762,-0.6939611870311027,0.6230215597366148
07_5nm_01run_10d.txt,UMAP,5,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,6,10,0.0703657532163394,-0.7312998754149234,0.0369526674951697
07_5nm_01run_10d.txt,UMAP,5,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,6,10,0.0703657532163394,-0.7312998754149234,0.0369526674951697
07_5nm_01run_10d.txt,UMAP,5,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,11,534,0.0810218208364288,-0.6499306811895273,0.0642571065049799
07_5nm_01run_10d.txt,UMAP,5,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,9,259,0.0693259046675607,-0.7955696589096667,0.067261578258109
07_5nm_01run_10d.txt,UMAP,5,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,9,531,0.0755011199926401,-0.7440546146536445,0.1222211330118
07_5nm_01run_10d.txt,UMAP,5,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,9,668,0.067048144496842,-0.5882379826470876,0.0441556920439972
07_5nm_01run_10d.txt,UMAP,5,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,8,922,0.0578004336261454,-0.0248259595477467,0.7546382323060562
07_5nm_01run_10d.txt,UMAP,5,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,4,172,0.0464990632670276,-0.3620378616107401,0.2883144139018668
07_5nm_01run_10d.txt,UMAP,5,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,3,479,0.0351474732219064,0.2538938676042449,0.5152020037245686
07_5nm_01run_10d.txt,UMAP,5,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,3,476,0.0392271052921306,-0.0197375665644368,0.0296984887439709
07_5nm_01run_10d.txt,UMAP,5,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,1284,0.0414318111534376,0.0161046185328032,-0.0330095419948369
07_5nm_01run_10d.txt,UMAP,5,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,738,0.0299611557580986,-0.2486113612167694,-0.7871556802030993
07_5nm_01run_10d.txt,UMAP,5,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,2,1418,0.041398106848105,-0.0913667972811483,-0.5086623716134802
07_5nm_01run_10d.txt,UMAP,6,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,442,1838,0.0091172419321224,-0.0503710921719141,0.4548481477832389
07_5nm_01run_10d.txt,UMAP,6,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,350,2254,0.0185175736263413,-0.0585970719509307,0.4923768221590899
07_5nm_01run_10d.txt,UMAP,6,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,317,2758,0.0170976945144431,-0.0336262076046995,0.4883660919012132
07_5nm_01run_10d.txt,UMAP,6,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,10,46,0.0584606050861117,-0.6733485899156103,0.4894048566782661
07_5nm_01run_10d.txt,UMAP,6,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,10,62,0.0681739761998445,-0.7482917295574805,0.0851930623957447
07_5nm_01run_10d.txt,UMAP,6,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,7,10,0.059063838305154,-0.6976451682700496,0.3603057110588227
07_5nm_01run_10d.txt,UMAP,6,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,7,10,0.059063838305154,-0.6976451682700496,0.3603057110588227
07_5nm_01run_10d.txt,UMAP,6,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,7,84,0.055882134976511,-0.6773406207312352,0.4968212116033261
07_5nm_01run_10d.txt,UMAP,6,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,8,338,0.0602241981445387,-0.6823229951012223,0.061077940617358
07_5nm_01run_10d.txt,UMAP,6,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,8,338,0.0602241981445387,-0.6823229951012223,0.061077940617358
07_5nm_01run_10d.txt,UMAP,6,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,8,606,0.0602645109959115,-0.593078122286006,0.5826575882134742
07_5nm_01run_10d.txt,UMAP,6,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,7,668,0.053180298776554,-0.1296597521988881,0.7243222035512763
07_5nm_01run_10d.txt,UMAP,6,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,3,52,0.0421419424706064,-0.0761306580985078,-0.5489889922530272
07_5nm_01run_10d.txt,UMAP,6,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,3,226,0.0403301205928638,-0.554072679614458,-0.7310171115539823
07_5nm_01run_10d.txt,UMAP,6,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,2,362,-0.0053942980219092,0.0203927897531498,0.5521935889400733
07_5nm_01run_10d.txt,UMAP,6,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,3794,0.0452544238462814,0.196497116117575,0.390327471328749
07_5nm_01run_10d.txt,UMAP,6,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,4227,0.0394015399350906,0.1510164800467054,0.4045400133612401
07_5nm_01run_10d.txt,UMAP,6,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,2,4781,0.0350278446612386,0.1314437740487921,0.3347516816453517
07_5nm_01run_10d.txt,UMAP,7,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,414,1703,0.0149509881052323,-0.0687638592169289,0.4898699314160712
07_5nm_01run_10d.txt,UMAP,7,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,371,2573,0.0175545176474973,-0.0355085511015093,0.4946123625095998
07_5nm_01run_10d.txt,UMAP,7,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,303,2731,0.029798051680334,-0.0620075491342164,0.5036603506325225
07_5nm_01run_10d.txt,UMAP,7,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,10,116,0.048020142893314,-0.7119439116364538,0.6231648829026819
07_5nm_01run_10d.txt,UMAP,7,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,19,474,0.0627437788382209,-0.5324192117398089,0.2569429834649215
07_5nm_01run_10d.txt,UMAP,7,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,14,399,0.0542013346741256,-0.6829025853873953,0.3817813589209507
07_5nm_01run_10d.txt,UMAP,7,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,7,44,0.0554829099669808,-0.8265183150040734,0.4214956969235527
07_5nm_01run_10d.txt,UMAP,7,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,14,666,0.0790267882573598,-0.7071152674316725,0.0353953541549401
07_5nm_01run_10d.txt,UMAP,7,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,9,570,0.0557102708126123,-0.5067822244575172,0.5241427382887067
07_5nm_01run_10d.txt,UMAP,7,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,7,339,0.0588429461070992,-0.5073898534430107,0.4413085150961845
07_5nm_01run_10d.txt,UMAP,7,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,6,226,0.0556463977576426,-0.5763183597193259,0.6172349134598831
07_5nm_01run_10d.txt,UMAP,7,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,4,52,0.0494471718832039,-0.6386551168008205,-0.6450685893413446
07_5nm_01run_10d.txt,UMAP,7,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,3,52,0.0423298256477318,-0.1659830786628425,-0.7508551945443224
07_5nm_01run_10d.txt,UMAP,7,500,375,0,5,12124,6,3034,0.061383093643267,0.3291890551895916,3,362,0.0367920642591121,-0.0298294262539878,-0.3946918664428471
07_5nm_01run_10d.txt,UMAP,7,500,500,0,5,12124,4,2263,0.0414528039331129,0.3334587377578945,3,482,0.0411145385110512,-0.0780561826830345,-0.4263018408916918
07_5nm_01run_10d.txt,UMAP,7,1000,500,0,5,12124,3,1866,0.0260642438007272,0.2141001327893833,2,465,0.0308917206786152,-0.2522538629638259,-0.8319373252084858
07_5nm_01run_10d.txt,UMAP,7,1000,750,0,5,12124,3,2487,0.0302274695242635,0.2165934056152818,2,1259,0.0346732156256362,-0.2414891019798223,-0.6909895562807555
07_5nm_01run_10d.txt,UMAP,7,1000,1000,0,5,12124,3,3548,0.0414678775160501,0.2600636034508161,2,1844,0.044617495728684,-0.2370412233003811,-0.7673766424999451
07_5nm_01run_10d.txt,UMAP,8,10,5,0,5,12124,54,1743,0.0666423809620239,0.0760112826749479,438,1924,0.0121195069544937,-0.0312125269048614,0.465507202723217
07_5nm_01run_10d.txt,UMAP,8,10,8,0,5,12124,38,1921,0.0692784933338246,0.1048703474043539,358,2365,0.020458683647592,-0.0557447824580832,0.5017098909390452
07_5nm_01run_10d.txt,UMAP,8,10,10,0,5,12124,58,3654,0.137131866128461,0.2474293866426354,305,2628,0.0202006186802812,-0.0752648152838151,0.5019829048494636
07_5nm_01run_10d.txt,UMAP,8,50,25,0,5,12124,20,2706,0.1243131384969677,0.2634050434757896,19,305,0.0533852721465922,-0.5787069874433082,0.5741599321813937
07_5nm_01run_10d.txt,UMAP,8,50,38,0,5,12124,19,3132,0.123757039692932,0.4180912145416234,20,513,0.0509740636578286,-0.5495700482903615,0.5804732195927654
07_5nm_01run_10d.txt,UMAP,8,50,50,0,5,12124,19,3414,0.1285682808384574,0.3708307744405723,16,269,0.0645575293579569,-0.6952054961982351,-0.2313056479831902
07_5nm_01run_10d.txt,UMAP,8,100,50,0,5,12124,11,2056,0.090199590229809,0.2794335402871902,11,188,0.0680678234935692,-0.7393500898031007,-0.3056883853000443
07_5nm_01run_10d.txt,UMAP,8,100,75,0,5,12124,11,2143,0.0880333243549731,0.3797838857524686,9,237,0.0603151657060191,-0.7751649951659105,-0.0227812672296556
07_5nm_01run_10d.txt,UMAP,8,100,100,0,5,12124,13,3392,0.1162960490095289,0.3828495373274536,6,98,0.0555875371397847,-0.7394123130325025,0.419953925164984
07_5nm_01run_10d.txt,UMAP,8,200,100,0,5,12124,11,2802,0.1016770318394122,0.1079300284746132,6,98,0.0555875371397847,-0.7394123130325025,0.419953925164984
07_5nm_01run_10d.txt,UMAP,8,200,150,0,5,12124,7,1940,0.0656358940957005,0.2480803430848627,7,243,0.0554840535362728,-0.3063462613431943,0.3639879012908985
07_5nm_01run_10d.txt,UMAP,8,200,200,0,5,12124,7,2136,0.0674471400979623,0.317850452537998,5,314,0.0473778648875428,-0.301580823441378,0.4703382498802612
07_5nm_01run_10d.txt,UMAP,8,500,250,0,5,12124,6,2402,0.0629806531791677,0.3067751931661992,4,386,0.0454942420145134,-0.3107228143086802,0.2840789457332013
