file,dimred_method,input_dim,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
25_10nm_04run_100d.txt,TriMap,100,100,40,30,0,10,21908,23,0,0.1557685599841547,-0.7467188462724822,21,3623,0.0651268048667737,-0.0593653913835051,0.5189570470902775
25_10nm_04run_100d.txt,TriMap,100,100,40,40,0,10,21908,21,0,0.136219706894038,-0.6807346103149367,18,3160,0.0585452987645239,0.1615675535261528,0.5908788510308537
25_10nm_04run_100d.txt,TriMap,100,100,50,25,0,10,21908,24,0,0.1584892717077414,-0.6945930743091956,22,3614,0.0640864489254152,-0.1036727239521538,0.5449284185057298
25_10nm_04run_100d.txt,TriMap,100,100,50,38,0,10,21908,20,0,0.1393651390814869,-0.6765496083913708,14,2654,0.0585477233068493,0.0721582762026094,0.6291172404319305
25_10nm_04run_100d.txt,TriMap,100,100,50,50,0,10,21908,19,0,0.1317008115860302,-0.6701535655245154,17,3391,0.0659728489997225,0.1751939213404304,0.6297849787484174
25_10nm_04run_100d.txt,TriMap,100,100,60,30,0,10,21908,21,0,0.1551359981235442,-0.7414899824087724,9,2319,0.0558512595879393,0.0097900668661827,0.5942015208535869
25_10nm_04run_100d.txt,TriMap,100,100,60,45,0,10,21908,20,0,0.1325611503460543,-0.6526185877178077,11,2444,0.0515050912742679,0.0186665412056898,0.5434537577045147
25_10nm_04run_100d.txt,TriMap,100,100,60,60,0,10,21908,16,0,0.1275151576513801,-0.6683824210164157,15,3606,0.0857087396373887,0.1081962839575256,0.6062662833429459
25_10nm_04run_100d.txt,TriMap,100,100,70,35,0,10,21908,20,0,0.1416398554405209,-0.6896745072630469,3,449,0.0206543063144331,-0.4009039759200659,0.5758217882680743
25_10nm_04run_100d.txt,TriMap,100,100,70,52,0,10,21908,18,0,0.1299831019605004,-0.6700361412457622,16,3664,0.0674607312157958,0.1441694414017832,0.5920934736936646
25_10nm_04run_100d.txt,TriMap,100,100,70,70,0,10,21908,16,0,0.1252694590822992,-0.6650164636159904,14,3066,0.0668986041330272,0.2961446241422154,0.6554505652794912
25_10nm_04run_100d.txt,TriMap,100,100,80,40,0,10,21908,19,0,0.1369001145899807,-0.68264329303623,15,3282,0.0679340026589054,0.0725999885711237,0.6075506370055501
25_10nm_04run_100d.txt,TriMap,100,100,80,60,0,10,21908,16,0,0.1275151576513801,-0.6683824210164157,14,3302,0.0676910280534709,0.1924902472738444,0.5674986897640715
25_10nm_04run_100d.txt,TriMap,100,100,80,80,0,10,21908,16,0,0.1270486279129926,-0.6796465476623847,7,1723,0.040310911924985,0.0753696870538902,0.6477933278234689
25_10nm_04run_100d.txt,TriMap,100,100,90,45,0,10,21908,19,0,0.1322569249130251,-0.677225686904401,14,3329,0.067853495913763,0.1467748670271914,0.5397755991230693
25_10nm_04run_100d.txt,TriMap,100,100,90,68,0,10,21908,16,0,0.1262371760414402,-0.6498403998194899,14,3644,0.0873285195753891,0.0764683378465984,0.5431251857704501
25_10nm_04run_100d.txt,TriMap,100,100,90,90,0,10,21908,14,0,0.1232281199974801,-0.6969094875177306,12,3276,0.0837673417944359,0.1194843103836269,0.635939589919506
25_10nm_04run_100d.txt,TriMap,100,100,100,50,0,10,21908,17,0,0.1295486364830407,-0.6486778519696047,16,4126,0.0906457442856795,0.0379685869035842,0.5833610244857091
25_10nm_04run_100d.txt,TriMap,100,100,100,75,0,10,21908,15,0,0.1222434620535697,-0.6391705704315415,12,2703,0.0653317792514081,0.1919195875483051,0.6476883591748472
25_10nm_04run_100d.txt,TriMap,100,100,100,100,0,10,21908,14,0,0.1218191121629807,-0.7028780845857479,7,1701,0.038905423054007,0.1732088053098942,0.5946792930783749
25_10nm_04run_100d.txt,PaCMAP,100,2,10,5,10,10,21908,149,0,0.1890485896302248,-0.5007782574867509,598,6167,0.0462523870022859,-0.0937723884576691,0.2813726278565998
25_10nm_04run_100d.txt,PaCMAP,100,2,10,8,10,10,21908,82,0,0.178021126318921,-0.5419839097923471,501,7470,0.0590464873349123,-0.0591250806271711,0.2820513298465303
25_10nm_04run_100d.txt,PaCMAP,100,2,10,10,10,10,21908,70,0,0.1782684756640786,-0.6415003083131692,417,8047,0.0573827164028012,-0.0536131904129932,0.2753465311424188
25_10nm_04run_100d.txt,PaCMAP,100,2,20,10,10,10,21908,33,0,0.1639823756201087,-0.6869265622474264,225,7652,0.0714058907504812,-0.1527179104402414,0.2114508247287389
25_10nm_04run_100d.txt,PaCMAP,100,2,20,15,10,10,21908,33,0,0.1632078853333114,-0.698300964353377,177,7870,0.0695397463846763,-0.1765994606741634,0.1732601395113104
25_10nm_04run_100d.txt,PaCMAP,100,2,20,20,10,10,21908,29,0,0.1636738325972535,-0.7122722398571418,148,7604,0.0750550108387145,-0.2382425021671178,0.1158417348610359
25_10nm_04run_100d.txt,PaCMAP,100,2,30,15,10,10,21908,28,0,0.1573251725929052,-0.7145110647323162,113,6706,0.0788261802334853,-0.2277310998999581,0.0852707638857945
25_10nm_04run_100d.txt,PaCMAP,100,2,30,22,10,10,21908,24,0,0.1510674310156838,-0.6998692423109748,114,7858,0.0689865984418446,-0.1246378365512968,0.142353993439742
25_10nm_04run_100d.txt,PaCMAP,100,2,30,30,10,10,21908,26,0,0.1560290536229323,-0.7252040005632047,90,7825,0.0773058838780361,-0.0970230889308296,0.1781920167514943
25_10nm_04run_100d.txt,PaCMAP,100,2,40,20,10,10,21908,24,0,0.1593389960995288,-0.7115299331795101,80,6173,0.0789615969323619,-0.3123912777534656,-0.0231663692429538
25_10nm_04run_100d.txt,PaCMAP,100,2,40,30,10,10,21908,23,0,0.1557685599841547,-0.7467188462724822,65,6485,0.0759826798305809,-0.2064292016460665,0.0875073923846459
25_10nm_04run_100d.txt,PaCMAP,100,2,40,40,10,10,21908,21,0,0.136219706894038,-0.6807346103149367,54,5947,0.0779101195379047,-0.2494332163407918,-0.0099846485130977
25_10nm_04run_100d.txt,PaCMAP,100,2,50,25,10,10,21908,24,0,0.1584892717077414,-0.6945930743091956,63,6509,0.0714172667679719,-0.2083290717364172,0.0608118633393215
25_10nm_04run_100d.txt,PaCMAP,100,2,50,38,10,10,21908,20,0,0.1393651390814869,-0.6765496083913708,53,6327,0.0795316047461132,-0.2378018358219909,0.0162285030210642
25_10nm_04run_100d.txt,PaCMAP,100,2,50,50,10,10,21908,19,0,0.1317008115860302,-0.6701535655245154,42,5236,0.0723982490412286,-0.2892353104927649,-0.0001832229426875
25_10nm_04run_100d.txt,PaCMAP,100,2,60,30,10,10,21908,21,0,0.1551359981235442,-0.7414899824087724,52,5752,0.0765605577513247,-0.2498778209672494,0.0614543492575777
25_10nm_04run_100d.txt,PaCMAP,100,2,60,45,10,10,21908,20,0,0.1325611503460543,-0.6526185877178077,33,5045,0.0757521224966605,-0.2274120058821729,-0.0495189935829784
25_10nm_04run_100d.txt,PaCMAP,100,2,60,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,16,2276,0.0522608365333491,-0.441466531150024,-0.3761969812358734
25_10nm_04run_100d.txt,PaCMAP,100,2,70,35,10,10,21908,20,0,0.1416398554405209,-0.6896745072630469,47,5412,0.0771914114041863,-0.2625729518820761,-0.0059740885842838
25_10nm_04run_100d.txt,PaCMAP,100,2,70,52,10,10,21908,18,0,0.1299831019605004,-0.6700361412457622,41,6261,0.0794264071564841,-0.1684279061368342,0.1284237351135718
25_10nm_04run_100d.txt,PaCMAP,100,2,70,70,10,10,21908,16,0,0.1252694590822992,-0.6650164636159904,31,5379,0.0853198088578554,-0.2142988970783845,-0.053761049106812
25_10nm_04run_100d.txt,PaCMAP,100,2,80,40,10,10,21908,19,0,0.1369001145899807,-0.68264329303623,40,5510,0.0785682036069822,-0.2735298465749906,-0.0530791906853285
25_10nm_04run_100d.txt,PaCMAP,100,2,80,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,14,2168,0.0518501330279067,-0.4577734214984891,-0.3881451742294474
25_10nm_04run_100d.txt,PaCMAP,100,2,80,80,10,10,21908,16,0,0.1270486279129926,-0.6796465476623847,21,4063,0.0712920458497449,-0.2815907920563194,-0.141524527900683
25_10nm_04run_100d.txt,PaCMAP,100,2,90,45,10,10,21908,19,0,0.1322569249130251,-0.677225686904401,28,4960,0.0753028542850482,-0.2454778233537753,-0.0521120444185522
25_10nm_04run_100d.txt,PaCMAP,100,2,90,68,10,10,21908,16,0,0.1262371760414402,-0.6498403998194899,31,5994,0.0837950073431,-0.2289248975611673,-0.0598996669163367
25_10nm_04run_100d.txt,PaCMAP,100,2,90,90,10,10,21908,14,0,0.1232281199974801,-0.6969094875177306,2,0,-0.0024522365433509,-0.950389161878836,-0.9176849628087592
25_10nm_04run_100d.txt,PaCMAP,100,2,100,50,10,10,21908,17,0,0.1295486364830407,-0.6486778519696047,31,4883,0.0699970648199688,-0.2714752904940535,-0.0043882033130049
25_10nm_04run_100d.txt,PaCMAP,100,2,100,75,10,10,21908,15,0,0.1222434620535697,-0.6391705704315415,2,0,0.0014915408269163,-0.8763861133214184,-0.8649172886420051
25_10nm_04run_100d.txt,PaCMAP,100,2,100,100,10,10,21908,14,0,0.1218191121629807,-0.7028780845857479,25,5116,0.0776711732473409,-0.1297769106153864,-0.0135088552150182
25_10nm_04run_100d.txt,PaCMAP,100,25,10,5,10,10,21908,149,0,0.1890485896302248,-0.5007782574867509,583,6183,0.0641937911905662,0.0302923865270803,0.3682841725767305
25_10nm_04run_100d.txt,PaCMAP,100,25,10,8,10,10,21908,82,0,0.178021126318921,-0.5419839097923471,484,7406,0.0770076666063037,0.0476235764561136,0.3748605918876874
25_10nm_04run_100d.txt,PaCMAP,100,25,10,10,10,10,21908,70,0,0.1782684756640786,-0.6415003083131692,411,8239,0.0884461002805243,0.0577983291903098,0.3519230506472901
25_10nm_04run_100d.txt,PaCMAP,100,25,20,10,10,10,21908,33,0,0.1639823756201087,-0.6869265622474264,215,7856,0.094088318941867,-0.0357104216850333,0.334562512865402
25_10nm_04run_100d.txt,PaCMAP,100,25,20,15,10,10,21908,33,0,0.1632078853333114,-0.698300964353377,151,7569,0.0986157457450194,0.0391581549268721,0.3352572833508509
25_10nm_04run_100d.txt,PaCMAP,100,25,20,20,10,10,21908,29,0,0.1636738325972535,-0.7122722398571418,88,6039,0.0970678856331889,0.0171306344699861,0.4133621554852411
25_10nm_04run_100d.txt,PaCMAP,100,25,30,15,10,10,21908,28,0,0.1573251725929052,-0.7145110647323162,107,7083,0.0998470336671025,-0.0224762328959903,0.3551200212190175
25_10nm_04run_100d.txt,PaCMAP,100,25,30,22,10,10,21908,24,0,0.1510674310156838,-0.6998692423109748,76,6786,0.1061777157900353,-0.0259253941022239,0.376684659692418
25_10nm_04run_100d.txt,PaCMAP,100,25,30,30,10,10,21908,26,0,0.1560290536229323,-0.7252040005632047,49,5109,0.0744199775521007,-0.2076504734917207,0.2786126967246108
25_10nm_04run_100d.txt,PaCMAP,100,25,40,20,10,10,21908,24,0,0.1593389960995288,-0.7115299331795101,52,5576,0.0921266553329982,-0.1267310794071408,0.369258156384889
25_10nm_04run_100d.txt,PaCMAP,100,25,40,30,10,10,21908,23,0,0.1557685599841547,-0.7467188462724822,39,4914,0.0746829525110729,-0.2307034942536401,0.2816474274574905
25_10nm_04run_100d.txt,PaCMAP,100,25,40,40,10,10,21908,21,0,0.136219706894038,-0.6807346103149367,30,4714,0.0793805965376509,-0.2131545293392104,0.3334415232700445
25_10nm_04run_100d.txt,PaCMAP,100,25,50,25,10,10,21908,24,0,0.1584892717077414,-0.6945930743091956,2,457,-0.0166014900553548,-0.7200123914526909,-0.4998236433417051
25_10nm_04run_100d.txt,PaCMAP,100,25,50,38,10,10,21908,20,0,0.1393651390814869,-0.6765496083913708,31,4975,0.0931330426496551,-0.1775185936333895,0.2415053697450963
25_10nm_04run_100d.txt,PaCMAP,100,25,50,50,10,10,21908,19,0,0.1317008115860302,-0.6701535655245154,31,5246,0.1012629507367915,-0.1126263430381027,0.2232369613060133
25_10nm_04run_100d.txt,PaCMAP,100,25,60,30,10,10,21908,21,0,0.1551359981235442,-0.7414899824087724,33,4669,0.0714570502369442,-0.1938268216146529,0.2763960368501192
25_10nm_04run_100d.txt,PaCMAP,100,25,60,45,10,10,21908,20,0,0.1325611503460543,-0.6526185877178077,28,4640,0.0782693594562129,0.0231987416946478,0.3476316705484581
25_10nm_04run_100d.txt,PaCMAP,100,25,60,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,11,3191,0.0627066465643118,-0.21399451660657,0.3555299496870838
25_10nm_04run_100d.txt,PaCMAP,100,25,70,35,10,10,21908,20,0,0.1416398554405209,-0.6896745072630469,3,596,0.0017865653996214,-0.7015666852704164,-0.5114674284314789
25_10nm_04run_100d.txt,PaCMAP,100,25,70,52,10,10,21908,18,0,0.1299831019605004,-0.6700361412457622,10,2733,0.0545862969051059,-0.2582123916903734,0.1888838747627038
25_10nm_04run_100d.txt,PaCMAP,100,25,70,70,10,10,21908,16,0,0.1252694590822992,-0.6650164636159904,22,4496,0.085016200340579,-0.0810069633868962,0.1737942065412865
25_10nm_04run_100d.txt,PaCMAP,100,25,80,40,10,10,21908,19,0,0.1369001145899807,-0.68264329303623,26,5055,0.1003599231642831,-0.211267296027476,0.2475017559217224
25_10nm_04run_100d.txt,PaCMAP,100,25,80,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,11,3191,0.0627066465643118,-0.21399451660657,0.3555299496870838
25_10nm_04run_100d.txt,PaCMAP,100,25,80,80,10,10,21908,16,0,0.1270486279129926,-0.6796465476623847,9,2703,0.0490635359718967,-0.2213474590566401,0.4552240434996216
25_10nm_04run_100d.txt,PaCMAP,100,25,90,45,10,10,21908,19,0,0.1322569249130251,-0.677225686904401,21,4440,0.0776816798654784,0.0099205576700598,0.3569882539108631
25_10nm_04run_100d.txt,PaCMAP,100,25,90,68,10,10,21908,16,0,0.1262371760414402,-0.6498403998194899,11,3392,0.0633266782252219,-0.1883006856300739,0.3153899964254721
25_10nm_04run_100d.txt,PaCMAP,100,25,90,90,10,10,21908,14,0,0.1232281199974801,-0.6969094875177306,21,5370,0.0921459532801392,-0.0942794179911462,0.1535403502041027
25_10nm_04run_100d.txt,PaCMAP,100,25,100,50,10,10,21908,17,0,0.1295486364830407,-0.6486778519696047,13,3103,0.0636204950416611,-0.448713321043349,-0.1478781327311546
25_10nm_04run_100d.txt,PaCMAP,100,25,100,75,10,10,21908,15,0,0.1222434620535697,-0.6391705704315415,15,3470,0.0760882337497062,-0.3256112147119018,-0.035342440703115
25_10nm_04run_100d.txt,PaCMAP,100,25,100,100,10,10,21908,14,0,0.1218191121629807,-0.7028780845857479,17,4242,0.0832198089398155,-0.1372823915929973,0.1510428173452773
25_10nm_04run_100d.txt,PaCMAP,100,50,10,5,10,10,21908,149,0,0.1890485896302248,-0.5007782574867509,586,6177,0.0644834275368196,0.029372845784274,0.3708723489988577
25_10nm_04run_100d.txt,PaCMAP,100,50,10,8,10,10,21908,82,0,0.178021126318921,-0.5419839097923471,483,7489,0.0805464979044789,0.0474606308886862,0.3702720958537286
25_10nm_04run_100d.txt,PaCMAP,100,50,10,10,10,10,21908,70,0,0.1782684756640786,-0.6415003083131692,416,8241,0.0871161774779796,0.0655149059648847,0.3614374670552224
25_10nm_04run_100d.txt,PaCMAP,100,50,20,10,10,10,21908,33,0,0.1639823756201087,-0.6869265622474264,223,8101,0.0980242158397507,-0.0269284462443363,0.3305187548400854
25_10nm_04run_100d.txt,PaCMAP,100,50,20,15,10,10,21908,33,0,0.1632078853333114,-0.698300964353377,180,9132,0.1116384125751852,0.0064519172935599,0.3433390459875448
25_10nm_04run_100d.txt,PaCMAP,100,50,20,20,10,10,21908,29,0,0.1636738325972535,-0.7122722398571418,113,7612,0.1177408046059153,-0.0794467281038009,0.2512533178949712
25_10nm_04run_100d.txt,PaCMAP,100,50,30,15,10,10,21908,28,0,0.1573251725929052,-0.7145110647323162,120,8172,0.1171886382819096,-0.0479143466488314,0.3426741107584586
25_10nm_04run_100d.txt,PaCMAP,100,50,30,22,10,10,21908,24,0,0.1510674310156838,-0.6998692423109748,90,7757,0.1135489904246735,-0.1415072202523569,0.2089720592873177
25_10nm_04run_100d.txt,PaCMAP,100,50,30,30,10,10,21908,26,0,0.1560290536229323,-0.7252040005632047,2,493,0.0012890854965224,-0.5852073989227061,-0.256961537675925
25_10nm_04run_100d.txt,PaCMAP,100,50,40,20,10,10,21908,24,0,0.1593389960995288,-0.7115299331795101,66,6734,0.1163490502001316,-0.1510342670530117,0.2245218373769005
25_10nm_04run_100d.txt,PaCMAP,100,50,40,30,10,10,21908,23,0,0.1557685599841547,-0.7467188462724822,2,493,0.0012890854965224,-0.5852073989227061,-0.256961537675925
25_10nm_04run_100d.txt,PaCMAP,100,50,40,40,10,10,21908,21,0,0.136219706894038,-0.6807346103149367,38,5426,0.1009804204223201,-0.2327830138159749,0.1375272454947328
25_10nm_04run_100d.txt,PaCMAP,100,50,50,25,10,10,21908,24,0,0.1584892717077414,-0.6945930743091956,14,1669,0.0021181438084599,-0.4771845521487724,0.3765229033461111
25_10nm_04run_100d.txt,PaCMAP,100,50,50,38,10,10,21908,20,0,0.1393651390814869,-0.6765496083913708,39,5614,0.1047556018291304,-0.077448592232538,0.3263289201613328
25_10nm_04run_100d.txt,PaCMAP,100,50,50,50,10,10,21908,19,0,0.1317008115860302,-0.6701535655245154,37,6794,0.1121974385893551,0.0628780869714348,0.3897594828965681
25_10nm_04run_100d.txt,PaCMAP,100,50,60,30,10,10,21908,21,0,0.1551359981235442,-0.7414899824087724,2,493,0.0012890854965224,-0.5852073989227061,-0.256961537675925
25_10nm_04run_100d.txt,PaCMAP,100,50,60,45,10,10,21908,20,0,0.1325611503460543,-0.6526185877178077,2,534,0.0002968890216524,-0.58575351158177,0.2439511066019157
25_10nm_04run_100d.txt,PaCMAP,100,50,60,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,26,5834,0.1064137813829072,0.1186052700145898,0.4134782205655196
25_10nm_04run_100d.txt,PaCMAP,100,50,70,35,10,10,21908,20,0,0.1416398554405209,-0.6896745072630469,2,635,-0.0033131214743972,-0.5745833849458364,-0.0892416030665041
25_10nm_04run_100d.txt,PaCMAP,100,50,70,52,10,10,21908,18,0,0.1299831019605004,-0.6700361412457622,25,5759,0.1128796198821382,0.0203668211869071,0.3049818769619455
25_10nm_04run_100d.txt,PaCMAP,100,50,70,70,10,10,21908,16,0,0.1252694590822992,-0.6650164636159904,23,5379,0.1015542652529043,0.1552534894655055,0.4503980283779221
25_10nm_04run_100d.txt,PaCMAP,100,50,80,40,10,10,21908,19,0,0.1369001145899807,-0.68264329303623,28,4672,0.0942924565238623,-0.2663518068042095,0.0990943033987368
25_10nm_04run_100d.txt,PaCMAP,100,50,80,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,25,5895,0.1056819357441263,0.126293097902465,0.4111973304805131
25_10nm_04run_100d.txt,PaCMAP,100,50,80,80,10,10,21908,16,0,0.1270486279129926,-0.6796465476623847,12,3539,0.0663591196767896,-0.10161963074145,0.3887294825125065
25_10nm_04run_100d.txt,PaCMAP,100,50,90,45,10,10,21908,19,0,0.1322569249130251,-0.677225686904401,2,534,0.0002968890216524,-0.58575351158177,0.2439511066019157
25_10nm_04run_100d.txt,PaCMAP,100,50,90,68,10,10,21908,16,0,0.1262371760414402,-0.6498403998194899,22,4861,0.0965535620061338,-0.0527026772573002,0.3443625776700684
25_10nm_04run_100d.txt,PaCMAP,100,50,90,90,10,10,21908,14,0,0.1232281199974801,-0.6969094875177306,12,3169,0.0462650915272131,0.0584765354979381,0.4181904752276409
25_10nm_04run_100d.txt,PaCMAP,100,50,100,50,10,10,21908,17,0,0.1295486364830407,-0.6486778519696047,24,5410,0.1058265138940021,-0.008556303388323,0.3795402480816203
25_10nm_04run_100d.txt,PaCMAP,100,50,100,75,10,10,21908,15,0,0.1222434620535697,-0.6391705704315415,14,3694,0.0735417699895073,-0.1160100942620859,0.3879042946215843
25_10nm_04run_100d.txt,PaCMAP,100,50,100,100,10,10,21908,14,0,0.1218191121629807,-0.7028780845857479,12,3603,0.0568913795728998,0.0006335690242087,0.4154997576880366
25_10nm_04run_100d.txt,PaCMAP,100,75,10,5,10,10,21908,149,0,0.1890485896302248,-0.5007782574867509,585,6202,0.0613732851581394,0.0309613901325259,0.3742474618846015
25_10nm_04run_100d.txt,PaCMAP,100,75,10,8,10,10,21908,82,0,0.178021126318921,-0.5419839097923471,482,7461,0.0793420729302022,0.0454605602833555,0.3758405391432582
25_10nm_04run_100d.txt,PaCMAP,100,75,10,10,10,10,21908,70,0,0.1782684756640786,-0.6415003083131692,412,8273,0.0888332372493984,0.0638927029766207,0.3608431976086179
25_10nm_04run_100d.txt,PaCMAP,100,75,20,10,10,10,21908,33,0,0.1639823756201087,-0.6869265622474264,219,8002,0.0983228181399768,-0.0399400871388972,0.3322546000390657
25_10nm_04run_100d.txt,PaCMAP,100,75,20,15,10,10,21908,33,0,0.1632078853333114,-0.698300964353377,161,8144,0.1018742206247704,0.0628404279710443,0.3670688412089715
25_10nm_04run_100d.txt,PaCMAP,100,75,20,20,10,10,21908,29,0,0.1636738325972535,-0.7122722398571418,118,8128,0.1152648798208293,0.0722772196765218,0.3725998699995718
25_10nm_04run_100d.txt,PaCMAP,100,75,30,15,10,10,21908,28,0,0.1573251725929052,-0.7145110647323162,113,7645,0.1090641958244914,0.0349700404724529,0.366819499776972
25_10nm_04run_100d.txt,PaCMAP,100,75,30,22,10,10,21908,24,0,0.1510674310156838,-0.6998692423109748,86,8034,0.1209849315945918,0.0899928945530398,0.4009750682019382
25_10nm_04run_100d.txt,PaCMAP,100,75,30,30,10,10,21908,26,0,0.1560290536229323,-0.7252040005632047,76,8101,0.1137241332397654,0.1009531743271923,0.3792364176990247
25_10nm_04run_100d.txt,PaCMAP,100,75,40,20,10,10,21908,24,0,0.1593389960995288,-0.7115299331795101,69,7086,0.1171155920806514,0.0166015462169155,0.3828871926558781
25_10nm_04run_100d.txt,PaCMAP,100,75,40,30,10,10,21908,23,0,0.1557685599841547,-0.7467188462724822,56,7262,0.1156695910028834,0.0825365308141948,0.3923986182197033
25_10nm_04run_100d.txt,PaCMAP,100,75,40,40,10,10,21908,21,0,0.136219706894038,-0.6807346103149367,2,898,-0.0095952084112206,-0.4782862170651386,0.5274562744388024
25_10nm_04run_100d.txt,PaCMAP,100,75,50,25,10,10,21908,24,0,0.1584892717077414,-0.6945930743091956,56,7413,0.1189312492123147,0.0573351360223407,0.4174918488225496
25_10nm_04run_100d.txt,PaCMAP,100,75,50,38,10,10,21908,20,0,0.1393651390814869,-0.6765496083913708,2,860,-0.0089056509834266,-0.479104693110202,0.4450015417047598
25_10nm_04run_100d.txt,PaCMAP,100,75,50,50,10,10,21908,19,0,0.1317008115860302,-0.6701535655245154,2,978,-0.0108969923373527,-0.476624179737634,0.5971510489520357
25_10nm_04run_100d.txt,PaCMAP,100,75,60,30,10,10,21908,21,0,0.1551359981235442,-0.7414899824087724,50,7016,0.1155591900691554,0.1636219822944735,0.4157903331797535
25_10nm_04run_100d.txt,PaCMAP,100,75,60,45,10,10,21908,20,0,0.1325611503460543,-0.6526185877178077,2,849,-0.0085496331275076,-0.4793909580662294,0.5620289623298493
25_10nm_04run_100d.txt,PaCMAP,100,75,60,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,26,6408,0.1108137432619988,0.1955656787787092,0.4666466465666077
25_10nm_04run_100d.txt,PaCMAP,100,75,70,35,10,10,21908,20,0,0.1416398554405209,-0.6896745072630469,35,6875,0.112813094888342,0.1551311059144007,0.4482205900546077
25_10nm_04run_100d.txt,PaCMAP,100,75,70,52,10,10,21908,18,0,0.1299831019605004,-0.6700361412457622,5,1804,-0.0074332775079736,-0.4040672623547687,0.5978287863000268
25_10nm_04run_100d.txt,PaCMAP,100,75,70,70,10,10,21908,16,0,0.1252694590822992,-0.6650164636159904,24,6241,0.1012766092856216,0.1972028388584103,0.4772619267945631
25_10nm_04run_100d.txt,PaCMAP,100,75,80,40,10,10,21908,19,0,0.1369001145899807,-0.68264329303623,5,1608,-0.0046532096645496,-0.4168136733385871,0.5033095694692941
25_10nm_04run_100d.txt,PaCMAP,100,75,80,60,10,10,21908,16,0,0.1275151576513801,-0.6683824210164157,25,6468,0.1100099933124832,0.2011042686874706,0.466028916669443
25_10nm_04run_100d.txt,PaCMAP,100,75,80,80,10,10,21908,16,0,0.1270486279129926,-0.6796465476623847,23,6284,0.1037124256904791,0.1999768770097491,0.4595039858999728
25_10nm_04run_100d.txt,PaCMAP,100,75,90,45,10,10,21908,19,0,0.1322569249130251,-0.677225686904401,2,849,-0.0085496331275076,-0.4793909580662294,0.5620289623298493
25_10nm_04run_100d.txt,PaCMAP,100,75,90,68,10,10,21908,16,0,0.1262371760414402,-0.6498403998194899,25,6515,0.1141080820229562,0.1459104377338097,0.4521285054486985
25_10nm_04run_100d.txt,PaCMAP,100,75,90,90,10,10,21908,14,0,0.1232281199974801,-0.6969094875177306,20,6200,0.1008880588900323,0.2278181310004543,0.4673460308985387
25_10nm_04run_100d.txt,PaCMAP,100,75,100,50,10,10,21908,17,0,0.1295486364830407,-0.6486778519696047,4,1566,-0.0061177460453089,-0.4187508133453957,0.5895643009718305
25_10nm_04run_100d.txt,PaCMAP,100,75,100,75,10,10,21908,15,0,0.1222434620535697,-0.6391705704315415,21,6600,0.1224287738287297,0.2695339469606606,0.4388980859922448
25_10nm_04run_100d.txt,PaCMAP,100,75,100,100,10,10,21908,14,0,0.1218191121629807,-0.7028780845857479,12,4336,0.0802899111622837,0.148433019984163,0.5067096852738855
25_10nm_04run_100d.txt,PaCMAP,100,100,10,5,10,10,21908,149,0,0.1890485896302248,-0.5007782574867509,587,6152,0.0618657091131573,0.0287042840918763,0.3772293570145841
25_10nm_04run_100d.txt,PaCMAP,100,100,10,8,10,10,21908,82,0,0.178021126318921,-0.5419839097923471,474,7417,0.0782871898007176,0.0454560847231087,0.3787272743166509
25_10nm_04run_100d.txt,PaCMAP,100,100,10,10,10,10,21908,70,0,0.1782684756640786,-0.6415003083131692,408,8260,0.0885894640802408,0.0648631638216332,0.3631125817319118
25_10nm_04run_100d.txt,PaCMAP,100,100,20,10,10,10,21908,33,0,0.1639823756201087,-0.6869265622474264,229,8238,0.0976353325636559,-0.0107121146751634,0.3316088056554997
25_10nm_04run_100d.txt,PaCMAP,100,100,20,15,10,10,21908,33,0,0.1632078853333114,-0.698300964353377,162,8092,0.1020636212203506,0.0630731658629355,0.3684295097376827
25_10nm_04run_100d.txt,PaCMAP,100,100,20,20,10,10,21908,29,0,0.1636738325972535,-0.7122722398571418,117,8108,0.1147922593770961,0.0656640213322595,0.3761725435975941
25_10nm_04run_100d.txt,PaCMAP,100,100,30,15,10,10,21908,28,0,0.1573251725929052,-0.7145110647323162,112,7650,0.1090765626363072,0.0306743632589451,0.3677266557435523
25_10nm_04run_100d.txt,PaCMAP,100,100,30,22,10,10,21908,24,0,0.1510674310156838,-0.6998692423109748,87,7970,0.1210512512942738,0.0852186167281886,0.4010244482951201
25_10nm_04run_100d.txt,PaCMAP,100,100,30,30,10,10,21908,26,0,0.1560290536229323,-0.7252040005632047,75,8072,0.1156503644319636,0.0986985252614029,0.3805404365138382
25_10nm_04run_100d.txt,PaCMAP,100,100,40,20,10,10,21908,24,0,0.1593389960995288,-0.7115299331795101,69,7053,0.1168133036520688,0.0107697943297722,0.3873655063763061
