file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
09_0nm_03run_100d.txt,tSNE,3,4,2,0,0,8904,677,2257,0.1132983169860908,0.3630879496522932,819,1200,0.1130932029451455,0.3087354186951732,0.3901335163527314
09_0nm_03run_100d.txt,tSNE,3,4,3,0,0,8904,405,2334,0.2185855731525374,0.3885776157114263,454,1105,0.3970171124308338,0.3892059294377475,0.4587884265422745
09_0nm_03run_100d.txt,tSNE,3,4,4,0,0,8904,149,1539,0.525855811972912,0.417099604785591,266,987,0.4883196211087017,0.4021559199981682,0.4102011721223991
09_0nm_03run_100d.txt,tSNE,3,8,4,0,0,8904,59,1058,0.6428941759015694,0.4237767053138307,72,336,0.6488225407358953,0.3165517241828815,0.3371916125137326
09_0nm_03run_100d.txt,tSNE,3,8,6,0,0,8904,45,1107,0.6372861089996871,0.4981743201675297,27,139,0.6423360218955745,0.1845811385794794,0.3386800418671222
09_0nm_03run_100d.txt,tSNE,3,8,8,0,0,8904,43,1265,0.6006339808802825,0.5146203184705116,12,2,0.6382006107597082,0.10894710740592,0.2927479846808951
09_0nm_03run_100d.txt,tSNE,3,16,8,0,0,8904,29,1091,0.6464831259355601,0.5329916050131717,12,2,0.6382006107597082,0.10894710740592,0.2927479846808951
09_0nm_03run_100d.txt,tSNE,3,16,12,0,0,8904,24,1145,0.6449020897954221,0.5908057488495293,13,27,0.6556512010044759,0.1639771270295927,0.2963640588654934
09_0nm_03run_100d.txt,tSNE,3,16,16,0,0,8904,25,1232,0.6287319504082531,0.5871639852492961,12,7,0.6376166098293898,0.0821747553252184,0.2940630063590163
09_0nm_03run_100d.txt,tSNE,3,32,16,0,0,8904,22,1299,0.6248078165812276,0.5820095553416726,12,7,0.6376166098293898,0.0821747553252184,0.2940630063590163
09_0nm_03run_100d.txt,tSNE,3,32,24,0,0,8904,21,1297,0.6244022751233153,0.5857854649048856,12,38,0.6363786721852166,0.1757853879866973,0.3676661775706789
09_0nm_03run_100d.txt,tSNE,3,32,32,0,0,8904,20,1380,0.6091992911498123,0.6154872898299958,12,97,0.6340917083630261,0.1745901323297699,0.3681382661915826
09_0nm_03run_100d.txt,tSNE,3,64,32,0,0,8904,17,1477,0.6014551401606991,0.5993580241386655,12,97,0.6340917083630261,0.1745901323297699,0.3681382661915826
09_0nm_03run_100d.txt,tSNE,3,64,48,0,0,8904,14,709,0.5821675097257232,0.6550237588806732,14,224,0.6401461582278459,0.1030606609021289,0.3028701947405534
09_0nm_03run_100d.txt,tSNE,3,64,64,0,0,8904,16,1611,0.5466023250979186,0.6140396207312896,12,242,0.6197995925688576,0.1438191815864431,0.3751519039407303
09_0nm_03run_100d.txt,tSNE,3,128,64,0,0,8904,14,950,0.5523967886650013,0.6689022325552817,12,242,0.6197995925688576,0.1438191815864431,0.3751519039407303
09_0nm_03run_100d.txt,tSNE,3,128,96,0,0,8904,12,988,0.5241331604432419,0.624279631367807,15,956,0.6481625095069965,0.1415692977166881,0.2005157709504734
09_0nm_03run_100d.txt,tSNE,3,128,128,0,0,8904,12,1881,0.4479333112154979,0.5480570451035521,15,2462,0.3437281095826642,0.123274255390307,0.2794195513691811
09_0nm_03run_100d.txt,tSNE,3,256,128,0,0,8904,10,1142,0.483924798432771,0.5784512072106897,8,1437,0.1288091898331189,-0.3616810743127218,-0.1082628940721704
09_0nm_03run_100d.txt,tSNE,3,256,192,0,0,8904,7,850,0.3718699709959664,0.6067924541762476,4,5035,0.0659683448012597,-0.292993300794046,0.08320063872643
09_0nm_03run_100d.txt,tSNE,3,256,256,0,0,8904,6,881,0.3389684485732837,0.5863489996764313,2,7680,0.0117222467552212,-0.1176444626624365,-0.0257153817727585
09_0nm_03run_100d.txt,UMAP,2,4,2,0,0,8904,677,2257,0.1132983169860908,0.3630879496522932,857,1104,0.0309920623370202,0.0536189972242169,0.4543123378789297
09_0nm_03run_100d.txt,UMAP,2,4,3,0,0,8904,405,2334,0.2185855731525374,0.3885776157114263,754,1360,0.029697852089934,0.086014109496086,0.4912576395456854
09_0nm_03run_100d.txt,UMAP,2,4,4,0,0,8904,149,1539,0.525855811972912,0.417099604785591,595,1499,0.0367640543939717,0.073174841078741,0.4991212328081152
09_0nm_03run_100d.txt,UMAP,2,8,4,0,0,8904,59,1058,0.6428941759015694,0.4237767053138307,402,1153,0.0644173228509606,-0.0042921173384474,0.4670993476434198
09_0nm_03run_100d.txt,UMAP,2,8,6,0,0,8904,45,1107,0.6372861089996871,0.4981743201675297,375,1390,0.0697320406664919,0.0260015561946993,0.4858539923554421
09_0nm_03run_100d.txt,UMAP,2,8,8,0,0,8904,43,1265,0.6006339808802825,0.5146203184705116,314,1579,0.1425503321228028,0.0784093516610962,0.5215891238658227
09_0nm_03run_100d.txt,UMAP,2,16,8,0,0,8904,29,1091,0.6464831259355601,0.5329916050131717,147,730,0.4574211738648097,0.0561767717973681,0.5586308434364353
09_0nm_03run_100d.txt,UMAP,2,16,12,0,0,8904,24,1145,0.6449020897954221,0.5908057488495293,79,418,0.5739519394155265,0.14009448187911,0.6446011419156026
09_0nm_03run_100d.txt,UMAP,2,16,16,0,0,8904,25,1232,0.6287319504082531,0.5871639852492961,63,398,0.6011332646923249,0.1993937032371985,0.6798582247706934
09_0nm_03run_100d.txt,UMAP,2,32,16,0,0,8904,22,1299,0.6248078165812276,0.5820095553416726,14,0,0.7004773002322694,0.1332172158117916,0.7571411946633819
09_0nm_03run_100d.txt,UMAP,2,32,24,0,0,8904,21,1297,0.6244022751233153,0.5857854649048856,17,58,0.69182027276396,0.1709938721754992,0.7545236218961366
09_0nm_03run_100d.txt,UMAP,2,32,32,0,0,8904,20,1380,0.6091992911498123,0.6154872898299958,14,0,0.7004773002322694,0.1332172158117916,0.7571411946633819
09_0nm_03run_100d.txt,UMAP,2,64,32,0,0,8904,17,1477,0.6014551401606991,0.5993580241386655,14,0,0.7004773002322694,0.1332172158117916,0.7571411946633819
09_0nm_03run_100d.txt,UMAP,2,64,48,0,0,8904,14,709,0.5821675097257232,0.6550237588806732,15,0,0.7312928607181296,0.0649413639282243,0.6682309807222405
09_0nm_03run_100d.txt,UMAP,2,64,64,0,0,8904,16,1611,0.5466023250979186,0.6140396207312896,15,0,0.7312928607181296,0.0649413639282243,0.6682309807222405
09_0nm_03run_100d.txt,UMAP,2,128,64,0,0,8904,14,950,0.5523967886650013,0.6689022325552817,15,0,0.7312928607181296,0.0649413639282243,0.6682309807222405
09_0nm_03run_100d.txt,UMAP,2,128,96,0,0,8904,12,988,0.5241331604432419,0.624279631367807,15,66,0.7247920194525672,0.1927861120646348,0.7470415619969192
09_0nm_03run_100d.txt,UMAP,2,128,128,0,0,8904,12,1881,0.4479333112154979,0.5480570451035521,15,100,0.7219839117576036,0.1816720614715741,0.7498016714976377
09_0nm_03run_100d.txt,UMAP,2,256,128,0,0,8904,10,1142,0.483924798432771,0.5784512072106897,15,100,0.7219839117576036,0.1816720614715741,0.7498016714976377
09_0nm_03run_100d.txt,UMAP,2,256,192,0,0,8904,7,850,0.3718699709959664,0.6067924541762476,15,575,0.666322028962116,0.3372658123384464,0.7241243850527788
09_0nm_03run_100d.txt,UMAP,2,256,256,0,0,8904,6,881,0.3389684485732837,0.5863489996764313,12,1331,0.5258401118587809,0.1727547570061358,0.5229479631604108
09_0nm_03run_100d.txt,UMAP,3,4,2,0,0,8904,677,2257,0.1132983169860908,0.3630879496522932,838,1121,0.0317602882506831,0.0859459250937339,0.463914570538472
09_0nm_03run_100d.txt,UMAP,3,4,3,0,0,8904,405,2334,0.2185855731525374,0.3885776157114263,727,1392,0.031110288241611,0.1079842506214338,0.4865203487916641
09_0nm_03run_100d.txt,UMAP,3,4,4,0,0,8904,149,1539,0.525855811972912,0.417099604785591,589,1472,0.0371768820955829,0.1057823137555267,0.5020151790838405
